"time","date","hour","premise","offense","beat","block","street","type","suffix","number","month","day","location","address","lon","lat"
"13/04/10 03:00","04/12/10",22,"120","auto theft","12D10","9500-9599","rowlett","","-",1,"april","monday","grocery / supermarket","9550 rowlett",-95.232337,29.620669
"22/07/10 03:00","7/21/2010",22,"18A","auto theft","1A50","3600-3699","richmond","ave","-",1,"july","wednesday","apartment parking lot","3650 richmond ave",-95.4334681,29.7330749
"27/05/10 04:00","5/26/2010",23,"20D","auto theft","19G20","11000-11099","sandstone","","-",1,"may","wednesday","driveway","11050 sandstone",-95.5741135,29.6983233
"26/06/10 03:00","6/25/2010",22,"18A","auto theft","18F60","8500-8599","beechnut","st","-",1,"june","friday","apartment parking lot","8550 beechnut st",-95.5353023,29.6912075
"09/01/10 08:00","01/09/10",2,"18N","auto theft","1,70E+31","8400-8499","gessner","dr","S",1,"january","saturday","bar / night club parking lot","8450 gessner dr",-95.5315475,29.6884306
"26/06/10 20:00","6/26/2010",15,"18G","auto theft","3B50","4700-4799","airline","dr","-",1,"june","saturday","grocery / supermarket parking lot","4750 airline dr",-95.3842781,29.8341827
"27/06/10 07:00","6/27/2010",2,"18A","auto theft","2A30","600-699","cortlandt","st","-",1,"june","sunday","apartment parking lot"," 650 cortlandt st",-95.3951543,29.7833202
"28/03/10 20:00","3/28/2010",15,"18O","auto theft","12D20","11100-11199","fuqua","st","-",1,"march","sunday",NA,"11150 fuqua st",-95.2208292,29.612841
"06/06/10 04:00","06/05/10",23,"13R","auto theft","1,60E+41","15900-15999","bunker ridge","rd","-",1,"june","saturday","road / street / sidewalk","15950 bunker ridge rd",-95.4553808,29.5848867
"27/01/10 02:00","1/26/2010",20,"18A","auto theft","19G30","6800-6899","cook","rd","-",1,"january","tuesday","apartment parking lot","6850 cook rd",-95.5961714,29.7028571
"27/03/10 20:00","3/27/2010",15,"20D","auto theft","14D30","5100-5199","rapido","rd","-",1,"march","saturday","driveway","5150 rapido rd",-95.3412772,29.6815435
"07/01/10 04:00","01/06/10",22,"18O","auto theft","9C40","12300-12399","market","st","-",1,"january","wednesday",NA,"12350 market st",-95.2193336,29.7670444
"17/03/10 05:00","3/17/2010",0,"18A","auto theft","14D20","10100-10199","teneha","dr","-",1,"march","wednesday","apartment parking lot","10150 teneha dr",-95.3427776,29.650591
"15/08/10 00:00","8/14/2010",19,"18A","auto theft","6B30","5800-5899","gulf bank","rd","W",1,"august","saturday","apartment parking lot","5850 gulf bank rd",-95.476415,29.885567
"16/04/10 16:00","4/16/2010",11,"20A","auto theft","20G10","10000-10099","westpark","","-",1,"april","friday","apartment","10050 westpark",-95.5421558,29.7231467
"04/05/10 01:00","05/03/10",20,"18A","auto theft","19G30","8000-8099","cook","rd","-",1,"may","monday","apartment parking lot","8050 cook rd",-95.5959455,29.6898114
"01/04/10 20:00","04/01/10",15,"13R","auto theft","14D30","5800-5899","reed","rd","-",1,"april","thursday","road / street / sidewalk","5850 reed rd",-95.330074,29.658337
"11/03/10 01:00","03/10/10",19,"20R","auto theft","3B40","400-499","crosstimbers","","-",1,"march","wednesday","residence / house"," 450 crosstimbers",-95.3938902,29.8284544
"20/04/10 19:00","4/20/2010",14,"18H","auto theft","20G50","900-999","gessner","dr","-",1,"april","tuesday","hospital parking lot"," 950 gessner dr",-95.5441452,29.7814639
"07/06/10 19:00","06/07/10",14,"18P","auto theft","11H30","8100-8199","park place","blvd","-",1,"june","monday","commercial parking lot / garage","8150 park place blvd",-95.2747289,29.686786
"27/03/10 06:00","3/27/2010",1,"13R","auto theft","2A50","1500-1599","birdsall","st","-",1,"march","saturday","road / street / sidewalk","1550 birdsall st",-95.420209,29.7752986
"10/05/10 18:00","05/10/10",13,"18C","auto theft","11H50","7200-7299","easthaven","blvd","-",1,"may","monday","convenience store parking lot","7250 easthaven blvd",-95.2579334,29.6638782
"13/06/10 21:00","6/13/2010",16,"18O","auto theft","12D70","18800-18899","gulf","fwy","-",1,"june","sunday",NA,"18850 gulf fwy",-95.1483547,29.5468916
"06/04/10 18:00","04/06/10",13,"18P","auto theft","10H30","2100-2199","texas","st","-",1,"april","tuesday","commercial parking lot / garage","2150 texas st",-95.3527309,29.754055
"11/07/10 08:00","07/11/10",3,"18P","auto theft","18F40","7500-7599","westheimer","rd","-",1,"july","sunday","commercial parking lot / garage","7550 westheimer rd",-95.5008794,29.7375457
"20/05/10 23:00","5/20/2010",18,"05W","auto theft","6B30","6700-6799","bingle","rd","-",5,"may","thursday","warehouse","6750 bingle rd",-95.485409,29.863865
"06/08/10 19:00","08/06/10",14,"18A","auto theft","18F40","2000-2099","gessner","dr","S",1,"august","friday","apartment parking lot","2050 gessner dr",-95.5385179,29.7432774
"22/06/10 02:00","6/21/2010",21,"18R","auto theft","20G50","300-399","memorial city","way","-",1,"june","monday","restaurant / cafeteria parking lot"," 350 memorial city way",-95.535905,29.7794713
"10/07/10 22:00","07/10/10",17,"13R","auto theft","10H70","4500-4599","chartres","","-",1,"july","saturday","road / street / sidewalk","4550 chartres",-95.3751501,29.7280689
"30/06/10 00:00","6/29/2010",19,"18U","auto theft","12D70","19400-19499","gulf","fwy","-",1,"june","tuesday","mall parking lot","19450 gulf fwy",-95.1425931,29.540931
"02/05/10 03:00","05/01/10",22,"13R","auto theft","13D20","7600-7699","hereford","","-",1,"may","saturday","road / street / sidewalk","7650 hereford",-95.287327,29.679984
"14/06/10 07:00","6/14/2010",2,"18A","auto theft","19G10","10000-10099","spice","ln","-",1,"june","monday","apartment parking lot","10050 spice ln",-95.5591049,29.6865862
"26/01/10 05:00","1/25/2010",23,"18A","auto theft","12D10","10100-10199","windmill lakes","blvd","-",1,"january","monday","apartment parking lot","10150 windmill lakes blvd",-95.241261,29.6208282
"27/08/10 05:00","8/27/2010",0,"18A","auto theft","1,70E+11","6100-6199","rampart","","-",1,"august","friday","apartment parking lot","6150 rampart",-95.4889623,29.7145675
"05/06/10 03:00","06/04/10",22,"20D","auto theft","11H10","6700-6799","sylvan","rd","-",1,"june","friday","driveway","6750 sylvan rd",-95.3089863,29.7164864
"28/07/10 00:00","7/27/2010",19,"13R","auto theft","2A20","400-499","walton","","-",1,"july","tuesday","road / street / sidewalk"," 450 walton",-95.3762708,29.7948652
"14/01/10 01:00","1/13/2010",19,"18R","auto theft","12D70","0-99","el dorado","blvd","-",1,"january","wednesday","restaurant / cafeteria parking lot","  50 el dorado blvd",-95.1290609,29.5702916
"06/05/10 02:00","05/05/10",21,"18A","auto theft","19G10","9400-9499","concourse","dr","-",1,"may","wednesday","apartment parking lot","9450 concourse dr",-95.5560685,29.6792284
"20/02/10 12:00","2/20/2010",6,"18A","auto theft","19G10","10000-10099","greenfork","dr","-",1,"february","saturday","apartment parking lot","10050 greenfork dr",-95.5550905,29.684343
"13/07/10 23:00","7/13/2010",18,"18A","auto theft","13D20","8800-8899","broadway","st","-",1,"july","tuesday","apartment parking lot","8850 broadway st",-95.2768417,29.6586278
"02/08/10 22:00","08/02/10",17,"20D","auto theft","19G10","7200-7299","corporate","dr","-",1,"august","monday","driveway","7250 corporate dr",-95.5523277,29.7012847
"24/03/10 00:00","3/23/2010",19,"20D","auto theft","2A20","200-299","english","st","-",1,"march","tuesday","driveway"," 250 english st",-95.3681263,29.8078055
"21/03/10 03:00","3/20/2010",22,"18N","auto theft","11H30","6900-6999","monroe","rd","-",1,"march","saturday","bar / night club parking lot","6950 monroe rd",-95.2627005,29.6690448
"17/04/10 05:00","4/17/2010",0,"250","auto theft","18F40","2200-2299","voss","rd","S",1,"april","saturday","other / unknown","2250 voss rd",-95.5009012,29.743305
"24/04/10 18:00","4/24/2010",13,"18A","auto theft","13D20","8800-8899","glencrest","st","-",1,"april","saturday","apartment parking lot","8850 glencrest st",-95.2723983,29.6604246
"19/05/10 04:00","5/18/2010",23,"13H","auto theft","6B10","800-899","tidwell","rd","E",1,"may","tuesday","highway / freeway"," 850 tidwell rd",-95.3845011,29.8454548
"19/08/10 06:00","8/19/2010",1,"18A","auto theft","19G10","9800-9899","club creek","dr","-",1,"august","thursday","apartment parking lot","9850 club creek dr",-95.5497405,29.6805605
"24/08/10 11:00","8/24/2010",6,"20D","auto theft","8C30","8300-8399","carolwood","dr","-",1,"august","tuesday","driveway","8350 carolwood dr",-95.2737147,29.8361669
"18/06/10 07:00","6/18/2010",2,"18A","auto theft","5F10","1300-1399","afton","st","-",1,"june","friday","apartment parking lot","1350 afton st",-95.4731964,29.7929406
"11/07/10 04:00","07/10/10",23,"20D","auto theft","4F20","5000-5099","shadowdale","dr","-",1,"july","saturday","driveway","5050 shadowdale dr",-95.5510414,29.8432143
"21/08/10 10:00","8/21/2010",5,"18A","auto theft","13D20","8100-8199","leonora","","-",1,"august","saturday","apartment parking lot","8150 leonora",-95.2858595,29.674207
"05/05/10 01:00","05/04/10",20,"13R","auto theft","10H40","1100-1199","eagle","st","-",1,"may","tuesday","road / street / sidewalk","1150 eagle st",-95.3807761,29.7344925
"02/06/10 04:00","06/01/10",23,"18A","auto theft","3B40","4500-4599","werner","st","-",1,"june","tuesday","apartment parking lot","4550 werner st",-95.3967935,29.8314183
"01/07/10 20:00","07/01/10",15,"18G","auto theft","12D10","9500-9599","rowlett","","-",1,"july","thursday","grocery / supermarket parking lot","9550 rowlett",-95.232337,29.620669
"31/03/10 02:00","3/30/2010",21,"18A","auto theft","18F30","6100-6199","winsome","ln","-",1,"march","tuesday","apartment parking lot","6150 winsome ln",-95.4885282,29.7353783
"27/05/10 19:00","5/27/2010",14,"18U","auto theft","6B60","500-599","greenspoint mall","","-",1,"may","thursday","mall parking lot"," 550 greenspoint mall",-95.411148,29.9456355
"26/01/10 23:00","1/26/2010",17,"250","auto theft","8C60","5900-5999","mohawk","st","-",1,"january","tuesday","other / unknown","5950 mohawk st",-95.2995416,29.8776391
"03/06/10 11:00","06/03/10",6,"13R","auto theft","6B40","9000-9099","montgomery","rd","W",1,"june","thursday","road / street / sidewalk","9050 montgomery rd",-95.4417186,29.8756765
"19/02/10 03:00","2/18/2010",21,"18C","auto theft","7C30","3100-3199","laura koppe","rd","-",1,"february","thursday","convenience store parking lot","3150 laura koppe rd",-95.3404151,29.8405081
"04/01/10 03:00","01/03/10",21,"13R","auto theft","1A20","1200-1299","crocker","st","-",1,"january","sunday","road / street / sidewalk","1250 crocker st",-95.3897535,29.7556323
"20/03/10 00:00","3/19/2010",19,"18A","auto theft","12D10","9800-9899","hollock","","-",1,"march","friday","apartment parking lot","9850 hollock",-95.2420684,29.6379862
"22/05/10 22:00","5/22/2010",17,"13R","auto theft","5F10","1600-1699","west lp n","","-",1,"may","saturday","road / street / sidewalk","1650 west lp n",-95.3457687,29.776101
"21/02/10 08:00","2/21/2010",2,"18A","auto theft","20G10","9800-9899","united","dr","-",1,"february","sunday","apartment parking lot","9850 united dr",-95.555581,29.7077453
"14/01/10 06:00","1/14/2010",0,"18A","auto theft","5F40","13500-13599","breton ridge","st","-",1,"january","thursday","apartment parking lot","13550 breton ridge st",-95.5462715,29.9714079
"11/01/10 03:00","01/10/10",21,"20D","auto theft","3B40","700-799","37th","st","E",1,"january","sunday","driveway"," 750 37th st",-95.3892477,29.8201643
"17/03/10 22:00","3/17/2010",17,"18P","auto theft","7C50","15500-15599","lee","rd","-",1,"march","wednesday","commercial parking lot / garage","15550 lee rd",-95.3036319,29.9443898
"01/03/10 12:00","03/01/10",6,"13R","auto theft","20G70","12700-12799","ashford point","dr","-",1,"march","monday","road / street / sidewalk","12750 ashford point dr",-95.6117462,29.7200833
"06/07/10 20:00","07/06/10",15,"22E","auto theft","11H10","7400-7499","harrisburg","blvd","-",1,"july","tuesday","elementary school","7450 harrisburg blvd",-95.2923658,29.732609
"02/03/10 14:00","03/02/10",8,"18A","auto theft","20G10","2900-2999","briarpark","dr","-",1,"march","tuesday","apartment parking lot","2950 briarpark dr",-95.5487201,29.7352107
"26/08/10 17:00","8/26/2010",12,"20D","auto theft","7C10","1600-1699","stevens","","-",1,"august","thursday","driveway","1650 stevens",-95.3440057,29.7766535
"21/02/10 00:00","2/20/2010",18,"18P","auto theft","5F30","4300-4399","gessner","dr","-",1,"february","saturday","commercial parking lot / garage","4350 gessner dr",-95.5391983,29.720458
"19/06/10 17:00","6/19/2010",12,"60","auto theft","8C10","9500-9599","lockwood","dr","-",1,"june","saturday","construction site","9550 lockwood dr",-95.3191119,29.8485604
"10/05/10 17:00","05/10/10",12,"18O","auto theft","4F20","11000-11099","equity","dr","-",1,"may","monday",NA,"11050 equity dr",-95.5604286,29.8390533
"23/01/10 00:00","1/22/2010",18,"18A","auto theft","20G10","8700-8799","town park","dr","-",1,"january","friday","apartment parking lot","8750 town park dr",-95.540309,29.7136836
"06/03/10 06:00","03/06/10",0,"18A","auto theft","13D20","8400-8499","broadway","st","-",1,"march","saturday","apartment parking lot","8450 broadway st",-95.2771578,29.6690672
"23/02/10 20:00","2/23/2010",14,"18R","auto theft","9C40","12400-12499","east","fwy","-",1,"february","tuesday","restaurant / cafeteria parking lot","12450 east fwy",-95.2159713,29.7705938
"23/03/10 11:00","3/23/2010",6,"18P","auto theft","1A10","200-299","chenevert","","-",1,"march","tuesday","commercial parking lot / garage"," 250 chenevert",-95.3535655,29.7584913
"29/04/10 03:00","4/28/2010",22,"13R","auto theft","14D20","9400-9499","cathedral","dr","-",1,"april","wednesday","road / street / sidewalk","9450 cathedral dr",-95.3754281,29.6533902
"02/04/10 00:00","04/01/10",19,"18A","auto theft","4F20","10000-10099","hammerly","","-",1,"april","thursday","apartment parking lot","10050 hammerly",-95.5395214,29.8127022
"06/02/10 21:00","02/06/10",15,"18A","auto theft","1,70E+41","6300-6399","bellfort","st","W",1,"february","saturday","apartment parking lot","6350 bellfort st",-95.502723,29.6562525
"08/08/10 08:00","08/08/10",3,"20D","auto theft","1,60E+21","14700-14799","kendalls path","ct","-",1,"august","sunday","driveway","14750 kendalls path ct",-95.4392713,29.6121625
"06/01/10 19:00","01/06/10",13,"18P","auto theft","12D40","12400-12499","galveston","rd","-",1,"january","wednesday","commercial parking lot / garage","12450 galveston rd",-95.1711484,29.5943943
"13/02/10 09:00","2/13/2010",3,"18A","auto theft","1,70E+11","5500-5599","el camino del rey","","-",1,"february","saturday","apartment parking lot","5550 el camino del rey",-95.4776061,29.7229851
"17/06/10 07:00","6/17/2010",2,"13R","auto theft","20G10","3600-3699","woodchase","","-",1,"june","thursday","road / street / sidewalk","3650 woodchase",-95.5456075,29.7237452
"31/01/10 19:00","1/31/2010",13,"18O","auto theft","6B50","11000-11099","airline","dr","-",1,"january","sunday",NA,"11050 airline dr",-95.4052287,29.9160277
"19/06/10 04:00","6/18/2010",23,"13R","auto theft","19G20","11300-11399","oakcenter","dr","-",1,"june","friday","road / street / sidewalk","11350 oakcenter dr",-95.578612,29.70705
"09/01/10 05:00","01/08/10",23,"18A","auto theft","1,70E+21","8400-8499","nairn","","-",1,"january","friday","apartment parking lot","8450 nairn",-95.5272496,29.6803003
"01/04/10 19:00","04/01/10",14,"18O","auto theft","20G20","2500-2599","blue willow","dr","-",1,"april","thursday",NA,"2550 blue willow dr",-95.5631716,29.7376388
"18/07/10 23:00","7/18/2010",18,"18A","auto theft","6B60","500-599","greens","rd","W",1,"july","sunday","apartment parking lot"," 550 greens rd",-95.4037835,29.9504269
"15/01/10 14:00","1/15/2010",8,"18R","auto theft","11H10","7100-7199","lawndale","","-",1,"january","friday","restaurant / cafeteria parking lot","7150 lawndale",-95.2922458,29.717282
"30/06/10 16:00","6/30/2010",11,"18A","auto theft","19G50","10500-10599","south","dr","-",1,"june","wednesday","apartment parking lot","10550 south dr",-95.571117,29.6670696
"15/05/10 05:00","5/15/2010",0,"20D","auto theft","9C40","2700-2799","john ralston","rd","-",1,"may","saturday","driveway","2750 john ralston rd",-95.2286088,29.7869055
"03/07/10 01:00","07/02/10",20,"18T","auto theft","5F40","18300-18399","tomball","pkwy","-",1,"july","friday","strip business center parking lot","18350 tomball pkwy",-95.5533897,29.9653316
"04/03/10 02:00","03/03/10",20,"18G","auto theft","13D10","3300-3399","telephone","rd","-",1,"march","wednesday","grocery / supermarket parking lot","3350 telephone rd",-95.3156142,29.7120711
"06/06/10 11:00","06/06/10",6,"20D","auto theft","19G40","11600-11699","evesborough","dr","-",1,"june","sunday","driveway","11650 evesborough dr",-95.583774,29.677093
"21/04/10 04:00","4/20/2010",23,"18A","auto theft","1,50E+21","5500-5599","gasmer","dr","-",1,"april","tuesday","apartment parking lot","5550 gasmer dr",-95.4812436,29.6509979
"14/08/10 06:00","8/14/2010",1,"18A","auto theft","11H50","5100-5199","silver creek","dr","-",1,"august","saturday","apartment parking lot","5150 silver creek dr",-95.2480086,29.6805057
